Day,Variable,Value,Optimal Objective Value
73,"e[0,0,7]",0.3732494524282679,14.16333630116533
73,"e[0,0,8]",0.3790850998468929,14.16333630116533
73,"e[0,0,9]",0.3788931002519045,14.16333630116533
73,"e[0,0,10]",0.3770650397470673,14.16333630116533
73,"e[0,0,11]",0.29776750131917773,14.16333630116533
73,"e[0,0,19]",1.1102230246251565e-16,14.16333630116533
73,"e[0,0,20]",0.2668706252182449,14.16333630116533
73,"e[0,0,22]",0.4075619683110437,14.16333630116533
73,"e[0,0,23]",0.5966984901574406,14.16333630116533
73,"y[0,0,0]",1.0,14.16333630116533
73,"y[0,0,1]",1.0,14.16333630116533
73,"y[0,0,2]",1.0,14.16333630116533
73,"y[0,0,3]",1.0,14.16333630116533
73,"y[0,0,4]",1.0,14.16333630116533
73,"y[0,0,5]",1.0,14.16333630116533
73,"y[0,0,6]",1.0,14.16333630116533
73,"y[0,0,7]",1.0,14.16333630116533
73,"y[0,0,8]",1.0,14.16333630116533
73,"y[0,0,9]",1.0,14.16333630116533
73,"y[0,0,10]",1.0,14.16333630116533
73,"y[0,0,11]",1.0,14.16333630116533
73,"y[0,0,12]",1.0,14.16333630116533
73,"y[0,0,13]",1.0,14.16333630116533
73,"y[0,0,14]",1.0,14.16333630116533
73,"y[0,0,15]",1.0,14.16333630116533
73,"y[0,0,16]",1.0,14.16333630116533
73,"y[0,0,17]",1.0,14.16333630116533
73,"y[0,0,18]",1.0,14.16333630116533
73,"y[0,0,19]",1.0,14.16333630116533
73,"y[0,0,20]",1.0,14.16333630116533
73,"y[0,0,21]",1.0,14.16333630116533
73,"y[0,0,22]",1.0,14.16333630116533
73,"y[0,0,23]",1.0,14.16333630116533
73,I[12],0.05699970765141016,14.16333630116533
73,I[13],0.08666272748847687,14.16333630116533
73,I[14],0.03542758988524791,14.16333630116533
73,I[15],0.013045941698864527,14.16333630116533
73,I[17],0.5402171599142095,14.16333630116533
73,I[18],0.9022677643515947,14.16333630116533
73,I[19],0.8306394214459656,14.16333630116533
73,I[20],0.3839953106990638,14.16333630116533
73,I[22],0.13376704544723417,14.16333630116533
73,Model Status,Infeasible,N/A
74,Model Status,Infeasible,N/A
75,Model Status,Infeasible,N/A
76,Model Status,Infeasible,N/A
77,Model Status,Infeasible,N/A
78,Model Status,Infeasible,N/A
79,Model Status,Infeasible,N/A
80,Model Status,Infeasible,N/A
81,Model Status,Infeasible,N/A
82,Model Status,Infeasible,N/A
83,Model Status,Infeasible,N/A
84,Model Status,Infeasible,N/A
85,Model Status,Infeasible,N/A
86,"x[0,0,15]",0.6035179770520922,23.561895684428922
86,"x[0,0,16]",0.7023405097723566,23.561895684428922
86,"x[0,0,17]",0.7943443216956756,23.561895684428922
86,"x[0,0,18]",0.8291924279959912,23.561895684428922
86,"x[0,0,19]",0.9218376618407356,23.561895684428922
86,"x[0,0,20]",0.5031733839747012,23.561895684428922
86,"x[0,0,21]",0.9103110308477602,23.561895684428922
86,"x[0,0,22]",0.0273137084989847,23.561895684428922
86,"e[0,0,0]",0.5757183045673634,23.561895684428922
86,"e[0,0,1]",0.5768804055298853,23.561895684428922
86,"e[0,0,2]",0.7921496127577944,23.561895684428922
86,"e[0,0,3]",0.7242303712960972,23.561895684428922
86,"e[0,0,4]",0.6924844652977666,23.561895684428922
86,"e[0,0,5]",0.733797327945943,23.561895684428922
86,"e[0,0,6]",0.5565604251480601,23.561895684428922
86,"e[0,0,7]",0.4847813139271267,23.561895684428922
86,"e[0,0,8]",0.4786010101437777,23.561895684428922
86,"e[0,0,9]",0.4454621449396768,23.561895684428922
86,"e[0,0,10]",0.4300629731793302,23.561895684428922
86,"e[0,0,11]",0.4061058946527917,23.561895684428922
86,"e[0,0,12]",0.3925115961553048,23.561895684428922
86,"e[0,0,13]",0.5128280744766438,23.561895684428922
86,"e[0,0,14]",0.606638788090578,23.561895684428922
86,"e[0,0,15]",0.030745078117462743,23.561895684428922
86,"e[0,0,19]",0.020290865117780443,23.561895684428922
86,"e[0,0,20]",0.45676152434594075,23.561895684428922
86,"e[0,0,22]",0.7442465533506054,23.561895684428922
86,"e[0,0,23]",0.7265239138485784,23.561895684428922
86,"y[0,0,0]",1.0,23.561895684428922
86,"y[0,0,1]",1.0,23.561895684428922
86,"y[0,0,2]",1.0,23.561895684428922
86,"y[0,0,3]",1.0,23.561895684428922
86,"y[0,0,4]",1.0,23.561895684428922
86,"y[0,0,5]",1.0,23.561895684428922
86,"y[0,0,6]",1.0,23.561895684428922
86,"y[0,0,7]",1.0,23.561895684428922
86,"y[0,0,8]",1.0,23.561895684428922
86,"y[0,0,9]",1.0,23.561895684428922
86,"y[0,0,10]",1.0,23.561895684428922
86,"y[0,0,11]",1.0,23.561895684428922
86,"y[0,0,12]",1.0,23.561895684428922
86,"y[0,0,13]",1.0,23.561895684428922
86,"y[0,0,14]",1.0,23.561895684428922
86,"y[0,0,15]",1.0,23.561895684428922
86,"y[0,0,16]",1.0,23.561895684428922
86,"y[0,0,17]",1.0,23.561895684428922
86,"y[0,0,18]",1.0,23.561895684428922
86,"y[0,0,19]",1.0,23.561895684428922
86,"y[0,0,20]",1.0,23.561895684428922
86,"y[0,0,21]",1.0,23.561895684428922
86,"y[0,0,22]",1.0,23.561895684428922
86,"y[0,0,23]",1.0,23.561895684428922
86,I[12],0.0819411254969542,23.561895684428922
86,I[13],0.71698484809835,23.561895684428922
86,I[14],1.6593077913133243,23.561895684428922
86,I[15],1.86416060505571,23.561895684428922
86,I[16],1.5747502757419425,23.561895684428922
86,I[17],1.0158067355892557,23.561895684428922
86,I[18],0.6175111871288593,23.561895684428922
86,I[21],0.33672315236908024,23.561895684428922
86,Model Status,Infeasible,N/A
87,"x[0,0,12]",0.2799655121146258,17.724782388428594
87,"x[0,0,13]",0.7852312035333721,17.724782388428594
87,"x[0,0,14]",0.9187803928816161,17.724782388428594
87,"x[0,0,15]",0.9450529855091263,17.724782388428594
87,"x[0,0,16]",1.006734807399809,17.724782388428594
87,"x[0,0,17]",1.0590602269521296,17.724782388428594
87,"x[0,0,18]",1.0208833837132878,17.724782388428594
87,"x[0,0,19]",1.0154478808284488,17.724782388428594
87,"x[0,0,20]",0.9923917429554829,17.724782388428594
87,"x[0,0,21]",0.9089647693521502,17.724782388428594
87,"x[0,0,22]",0.6707653001449726,17.724782388428594
87,"e[0,0,0]",0.4936349648532845,17.724782388428594
87,"e[0,0,1]",0.5563909541938282,17.724782388428594
87,"e[0,0,2]",0.8126512205369758,17.724782388428594
87,"e[0,0,3]",0.7848333597478794,17.724782388428594
87,"e[0,0,4]",0.744459789579106,17.724782388428594
87,"e[0,0,5]",0.774498458667094,17.724782388428594
87,"e[0,0,6]",0.5665517573086056,17.724782388428594
87,"e[0,0,7]",0.4936632764746755,17.724782388428594
87,"e[0,0,8]",0.4999487260269408,17.724782388428594
87,"e[0,0,9]",0.4970743060112376,17.724782388428594
87,"e[0,0,10]",0.5230472185304837,17.724782388428594
87,"e[0,0,11]",0.5507802576151468,17.724782388428594
87,"e[0,0,12]",0.3165328534728737,17.724782388428594
87,"e[0,0,15]",3.3306690738754696e-16,17.724782388428594
87,"e[0,0,17]",4.440892098500626e-16,17.724782388428594
87,"e[0,0,18]",2.220446049250313e-16,17.724782388428594
87,"e[0,0,22]",0.068812856612529,17.724782388428594
87,"e[0,0,23]",0.6969362731174611,17.724782388428594
87,"y[0,0,0]",1.0,17.724782388428594
87,"y[0,0,1]",1.0,17.724782388428594
87,"y[0,0,2]",1.0,17.724782388428594
87,"y[0,0,3]",1.0,17.724782388428594
87,"y[0,0,4]",1.0,17.724782388428594
87,"y[0,0,5]",1.0,17.724782388428594
87,"y[0,0,6]",1.0,17.724782388428594
87,"y[0,0,7]",1.0,17.724782388428594
87,"y[0,0,8]",1.0,17.724782388428594
87,"y[0,0,9]",1.0,17.724782388428594
87,"y[0,0,10]",1.0,17.724782388428594
87,"y[0,0,11]",1.0,17.724782388428594
87,"y[0,0,12]",1.0,17.724782388428594
87,"y[0,0,13]",1.0,17.724782388428594
87,"y[0,0,14]",1.0,17.724782388428594
87,"y[0,0,15]",1.0,17.724782388428594
87,"y[0,0,16]",1.0,17.724782388428594
87,"y[0,0,17]",1.0,17.724782388428594
87,"y[0,0,18]",1.0,17.724782388428594
87,"y[0,0,19]",1.0,17.724782388428594
87,"y[0,0,20]",1.0,17.724782388428594
87,"y[0,0,21]",1.0,17.724782388428594
87,"y[0,0,22]",1.0,17.724782388428594
87,"y[0,0,23]",1.0,17.724782388428594
87,I[12],0.1365685424949238,17.724782388428594
87,I[14],0.6120522011622805,17.724782388428594
87,I[15],1.4677755590868822,17.724782388428594
87,I[16],2.15003036489108,17.724782388428594
87,I[17],2.895171891299519,17.724782388428594
87,I[18],2.8194051703108407,17.724782388428594
87,I[19],2.488192926196918,17.724782388428594
87,I[20],1.9507349441007023,17.724782388428594
87,I[21],1.4704752355011839,17.724782388428594
87,I[22],0.6434515916459879,17.724782388428594
87,Model Status,Infeasible,N/A
88,Model Status,Infeasible,N/A
89,Model Status,Infeasible,N/A
90,"x[0,0,15]",2.2719552965408023,97.48578540061796
90,"x[0,0,16]",0.6837512184641148,97.48578540061796
90,"x[0,0,17]",2.428893049168305,97.48578540061796
90,"x[0,0,18]",1.1391757569573597,97.48578540061796
90,"x[0,0,19]",0.6009015869776647,97.48578540061796
90,"x[0,0,20]",0.22533809511662428,97.48578540061796
90,"x[0,0,21]",0.2389949493661166,97.48578540061796
90,"x[0,0,22]",0.0341421356237309,97.48578540061796
90,"e[0,0,0]",1.132010944857101,97.48578540061796
90,"e[0,0,1]",1.2589377089322245,97.48578540061796
90,"e[0,0,2]",1.6418797059319774,97.48578540061796
90,"e[0,0,3]",1.7088011134990095,97.48578540061796
90,"e[0,0,4]",1.741706938853571,97.48578540061796
90,"e[0,0,5]",1.845728727447032,97.48578540061796
90,"e[0,0,6]",1.7218139082402268,97.48578540061796
90,"e[0,0,7]",1.7132105234660275,97.48578540061796
90,"e[0,0,8]",1.7571114734469628,97.48578540061796
90,"e[0,0,9]",1.7835218854215251,97.48578540061796
90,"e[0,0,10]",1.8651688085021407,97.48578540061796
90,"e[0,0,11]",1.8954058381271548,97.48578540061796
90,"e[0,0,12]",2.0130177638612987,97.48578540061796
90,"e[0,0,13]",2.184521615238256,97.48578540061796
90,"e[0,0,14]",2.290734180380797,97.48578540061796
90,"e[0,0,16]",1.6499040628235897,97.48578540061796
90,"e[0,0,18]",1.204832179719539,97.48578540061796
90,"e[0,0,19]",1.768608062689467,97.48578540061796
90,"e[0,0,20]",2.1175883073678596,97.48578540061796
90,"e[0,0,21]",2.021725907514264,97.48578540061796
90,"e[0,0,22]",2.0771298354984626,97.48578540061796
90,"e[0,0,23]",2.09296224455406,97.48578540061796
90,"y[0,0,0]",1.0,97.48578540061796
90,"y[0,0,1]",1.0,97.48578540061796
90,"y[0,0,2]",1.0,97.48578540061796
90,"y[0,0,3]",1.0,97.48578540061796
90,"y[0,0,4]",1.0,97.48578540061796
90,"y[0,0,5]",1.0,97.48578540061796
90,"y[0,0,6]",1.0,97.48578540061796
90,"y[0,0,7]",1.0,97.48578540061796
90,"y[0,0,8]",1.0,97.48578540061796
90,"y[0,0,9]",1.0,97.48578540061796
90,"y[0,0,10]",1.0,97.48578540061796
90,"y[0,0,11]",1.0,97.48578540061796
90,"y[0,0,12]",1.0,97.48578540061796
90,"y[0,0,13]",1.0,97.48578540061796
90,"y[0,0,14]",1.0,97.48578540061796
90,"y[0,0,15]",1.0,97.48578540061796
90,"y[0,0,16]",1.0,97.48578540061796
90,"y[0,0,17]",1.0,97.48578540061796
90,"y[0,0,18]",1.0,97.48578540061796
90,"y[0,0,19]",1.0,97.48578540061796
90,"y[0,0,20]",1.0,97.48578540061796
90,"y[0,0,21]",1.0,97.48578540061796
90,"y[0,0,22]",1.0,97.48578540061796
90,"y[0,0,23]",1.0,97.48578540061796
90,I[12],0.0614558441227157,97.48578540061796
90,I[13],0.5257888886054567,97.48578540061796
90,I[14],1.1471757569573602,97.48578540061796
90,I[15],1.5978519471906094,97.48578540061796
90,I[16],0.7330379197217609,97.48578540061796
90,I[17],1.2322614480882295,97.48578540061796
90,Model Status,Infeasible,N/A
91,Model Status,Infeasible,N/A
92,Model Status,Infeasible,N/A
93,"x[0,0,11]",0.3299619950816042,51.267231143259544
93,"x[0,0,12]",1.5445560410745274,51.267231143259544
93,"x[0,0,13]",1.7224963566446547,51.267231143259544
93,"x[0,0,14]",1.8920725496550022,51.267231143259544
93,"x[0,0,15]",1.9595461102421203,51.267231143259544
93,"x[0,0,16]",2.11945874833238,51.267231143259544
93,"x[0,0,17]",2.2990301127177233,51.267231143259544
93,"x[0,0,18]",2.33519847082142,51.267231143259544
93,"x[0,0,19]",2.473412483811085,51.267231143259544
93,"x[0,0,20]",2.524956105850112,51.267231143259544
93,"x[0,0,21]",2.4540670013889887,51.267231143259544
93,"x[0,0,22]",2.2434855627461032,51.267231143259544
93,"e[0,0,0]",2.447105474054184,51.267231143259544
93,"e[0,0,1]",2.261639481199058,51.267231143259544
93,"e[0,0,2]",2.368269321214166,51.267231143259544
93,"e[0,0,3]",2.194075538473262,51.267231143259544
93,"e[0,0,4]",2.0304344584018152,51.267231143259544
93,"e[0,0,5]",1.9862049581376773,51.267231143259544
93,"e[0,0,6]",1.7282561722490084,51.267231143259544
93,"e[0,0,7]",1.6177419025154371,51.267231143259544
93,"e[0,0,8]",1.5545970022045712,51.267231143259544
93,"e[0,0,9]",1.4970864571380615,51.267231143259544
93,"e[0,0,10]",1.501150944456375,51.267231143259544
93,"e[0,0,11]",1.1464519615778652,51.267231143259544
93,"e[0,0,14]",2.220446049250313e-16,51.267231143259544
93,"e[0,0,17]",4.440892098500626e-16,51.267231143259544
93,"e[0,0,19]",4.440892098500626e-16,51.267231143259544
93,"e[0,0,22]",0.0815921104287205,51.267231143259544
93,"e[0,0,23]",2.2412087543008967,51.267231143259544
93,"y[0,0,0]",1.0,51.267231143259544
93,"y[0,0,1]",1.0,51.267231143259544
93,"y[0,0,2]",1.0,51.267231143259544
93,"y[0,0,3]",1.0,51.267231143259544
93,"y[0,0,4]",1.0,51.267231143259544
93,"y[0,0,5]",1.0,51.267231143259544
93,"y[0,0,6]",1.0,51.267231143259544
93,"y[0,0,7]",1.0,51.267231143259544
93,"y[0,0,8]",1.0,51.267231143259544
93,"y[0,0,9]",1.0,51.267231143259544
93,"y[0,0,10]",1.0,51.267231143259544
93,"y[0,0,11]",1.0,51.267231143259544
93,"y[0,0,12]",1.0,51.267231143259544
93,"y[0,0,13]",1.0,51.267231143259544
93,"y[0,0,14]",1.0,51.267231143259544
93,"y[0,0,15]",1.0,51.267231143259544
93,"y[0,0,16]",1.0,51.267231143259544
93,"y[0,0,17]",1.0,51.267231143259544
93,"y[0,0,18]",1.0,51.267231143259544
93,"y[0,0,19]",1.0,51.267231143259544
93,"y[0,0,20]",1.0,51.267231143259544
93,"y[0,0,21]",1.0,51.267231143259544
93,"y[0,0,22]",1.0,51.267231143259544
93,"y[0,0,23]",1.0,51.267231143259544
93,I[12],0.2453659987672534,51.267231143259544
93,I[14],0.2340948393643132,51.267231143259544
93,I[15],0.961171926945477,51.267231143259544
93,I[16],1.971701427534827,51.267231143259544
93,I[17],3.046852344643435,51.267231143259544
93,I[18],3.9414125613829434,51.267231143259544
93,I[19],4.187617695241851,51.267231143259544
93,I[20],4.1190806786872365,51.267231143259544
93,I[21],3.2670000400935955,51.267231143259544
93,I[22],1.8350692571426772,51.267231143259544
93,Model Status,Infeasible,N/A
94,"x[0,0,16]",1.0173294122100072,34.36841278003244
94,"x[0,0,17]",1.2160849908376832,34.36841278003244
94,"x[0,0,18]",1.0824560135748982,34.36841278003244
94,"x[0,0,19]",0.4506761902332485,34.36841278003244
94,"x[0,0,20]",0.6864050623391267,34.36841278003244
94,"x[0,0,21]",0.7953636237307966,34.36841278003244
94,"x[0,0,22]",0.0273137084989847,34.36841278003244
94,"e[0,0,0]",0.3102114296062148,34.36841278003244
94,"e[0,0,1]",0.3939104846826299,34.36841278003244
94,"e[0,0,2]",0.7360835429506304,34.36841278003244
94,"e[0,0,3]",0.7904856493335346,34.36841278003244
94,"e[0,0,4]",0.7611998673643832,34.36841278003244
94,"e[0,0,5]",0.8064238822226149,34.36841278003244
94,"e[0,0,6]",0.6278402801795644,34.36841278003244
94,"e[0,0,7]",0.5985825490419492,34.36841278003244
94,"e[0,0,8]",0.6112100636904543,34.36841278003244
94,"e[0,0,9]",0.6203492804589407,34.36841278003244
94,"e[0,0,10]",0.6852932115436823,34.36841278003244
94,"e[0,0,11]",0.7064528662368342,34.36841278003244
94,"e[0,0,12]",0.8051029754700532,34.36841278003244
94,"e[0,0,13]",1.0301466045282226,34.36841278003244
94,"e[0,0,14]",1.1799795738921397,34.36841278003244
94,"e[0,0,15]",1.1532909836557037,34.36841278003244
94,"e[0,0,16]",0.1671017146522933,34.36841278003244
94,"e[0,0,19]",0.5642737930656943,34.36841278003244
94,"e[0,0,20]",0.2406042848446125,34.36841278003244
94,"e[0,0,22]",0.6186766488144738,34.36841278003244
94,"e[0,0,23]",0.5676764476754346,34.36841278003244
94,"y[0,0,0]",1.0,34.36841278003244
94,"y[0,0,1]",1.0,34.36841278003244
94,"y[0,0,2]",1.0,34.36841278003244
94,"y[0,0,3]",1.0,34.36841278003244
94,"y[0,0,4]",1.0,34.36841278003244
94,"y[0,0,5]",1.0,34.36841278003244
94,"y[0,0,6]",1.0,34.36841278003244
94,"y[0,0,7]",1.0,34.36841278003244
94,"y[0,0,8]",1.0,34.36841278003244
94,"y[0,0,9]",1.0,34.36841278003244
94,"y[0,0,10]",1.0,34.36841278003244
94,"y[0,0,11]",1.0,34.36841278003244
94,"y[0,0,12]",1.0,34.36841278003244
94,"y[0,0,13]",1.0,34.36841278003244
94,"y[0,0,14]",1.0,34.36841278003244
94,"y[0,0,15]",1.0,34.36841278003244
94,"y[0,0,16]",1.0,34.36841278003244
94,"y[0,0,17]",1.0,34.36841278003244
94,"y[0,0,18]",1.0,34.36841278003244
94,"y[0,0,19]",1.0,34.36841278003244
94,"y[0,0,20]",1.0,34.36841278003244
94,"y[0,0,21]",1.0,34.36841278003244
94,"y[0,0,22]",1.0,34.36841278003244
94,"y[0,0,23]",1.0,34.36841278003244
94,I[12],0.14339696961967,34.36841278003244
94,I[13],1.287827560572969,34.36841278003244
94,I[14],1.4448813844421318,34.36841278003244
94,I[15],1.957013418798096,34.36841278003244
94,I[16],2.1960083681642133,34.36841278003244
94,I[17],1.9024922311773023,34.36841278003244
94,I[18],0.8502894913335277,34.36841278003244
94,I[21],0.08520720275719285,34.36841278003244
94,Model Status,Infeasible,N/A
95,Model Status,Infeasible,N/A
96,"x[0,0,12]",0.678002475897429,20.473121452867026
96,"x[0,0,13]",0.7818085822886548,20.473121452867026
96,"x[0,0,14]",0.856021661678578,20.473121452867026
96,"x[0,0,15]",0.8270132220141845,20.473121452867026
96,"x[0,0,16]",0.8950765365348083,20.473121452867026
96,"x[0,0,17]",0.9830731775363686,20.473121452867026
96,"x[0,0,18]",0.9254502367753517,20.473121452867026
96,"x[0,0,19]",0.9420128191922804,20.473121452867026
96,"x[0,0,21]",0.7356639390455386,20.473121452867026
96,"x[0,0,22]",0.0887695526217004,20.473121452867026
96,"e[0,0,0]",0.2957357426755307,20.473121452867026
96,"e[0,0,1]",0.338943922718235,20.473121452867026
96,"e[0,0,2]",0.6315440578012725,20.473121452867026
96,"e[0,0,3]",0.6702571334431382,20.473121452867026
96,"e[0,0,4]",0.6675426730538865,20.473121452867026
96,"e[0,0,5]",0.7399251383383156,20.473121452867026
96,"e[0,0,6]",0.6099682536588938,20.473121452867026
96,"e[0,0,7]",0.6013269522113958,20.473121452867026
96,"e[0,0,8]",0.6836893586521349,20.473121452867026
96,"e[0,0,9]",0.6511906946848985,20.473121452867026
96,"e[0,0,10]",0.6203391545932873,20.473121452867026
96,"e[0,0,11]",0.6223188201356221,20.473121452867026
96,"e[0,0,16]",8.881784197001252e-16,20.473121452867026
96,"e[0,0,20]",0.9152458110077428,20.473121452867026
96,"e[0,0,21]",0.06368718435272014,20.473121452867026
96,"e[0,0,22]",0.593782270527031,20.473121452867026
96,"e[0,0,23]",0.6163504423164228,20.473121452867026
96,"y[0,0,0]",1.0,20.473121452867026
96,"y[0,0,1]",1.0,20.473121452867026
96,"y[0,0,2]",1.0,20.473121452867026
96,"y[0,0,3]",1.0,20.473121452867026
96,"y[0,0,4]",1.0,20.473121452867026
96,"y[0,0,5]",1.0,20.473121452867026
96,"y[0,0,6]",1.0,20.473121452867026
96,"y[0,0,7]",1.0,20.473121452867026
96,"y[0,0,8]",1.0,20.473121452867026
96,"y[0,0,9]",1.0,20.473121452867026
96,"y[0,0,10]",1.0,20.473121452867026
96,"y[0,0,11]",1.0,20.473121452867026
96,"y[0,0,12]",1.0,20.473121452867026
96,"y[0,0,13]",1.0,20.473121452867026
96,"y[0,0,14]",1.0,20.473121452867026
96,"y[0,0,15]",1.0,20.473121452867026
96,"y[0,0,16]",1.0,20.473121452867026
96,"y[0,0,17]",1.0,20.473121452867026
96,"y[0,0,18]",1.0,20.473121452867026
96,"y[0,0,19]",1.0,20.473121452867026
96,"y[0,0,20]",1.0,20.473121452867026
96,"y[0,0,21]",1.0,20.473121452867026
96,"y[0,0,22]",1.0,20.473121452867026
96,"y[0,0,23]",1.0,20.473121452867026
96,I[11],0.0273137084989847,20.473121452867026
96,I[12],0.15022539674441612,20.473121452867026
96,I[13],0.574712386303332,20.473121452867026
96,I[14],0.3118642654953879,20.473121452867026
96,I[15],0.34353813003381484,20.473121452867026
96,I[16],0.648872237852244,20.473121452867026
96,I[17],0.8889714582747956,20.473121452867026
96,I[18],0.5682557118388072,20.473121452867026
96,I[19],0.15493750941941986,20.473121452867026
96,I[20],0.10062021644414285,20.473121452867026
96,I[21],0.24401718606381284,20.473121452867026
96,Model Status,Infeasible,N/A
97,Model Status,Infeasible,N/A
98,Model Status,Infeasible,N/A
99,Model Status,Infeasible,N/A
100,Model Status,Infeasible,N/A
101,Model Status,Infeasible,N/A
102,Model Status,Infeasible,N/A
103,Model Status,Infeasible,N/A
104,Model Status,Infeasible,N/A
105,Model Status,Infeasible,N/A
106,Model Status,Infeasible,N/A
107,Model Status,Infeasible,N/A
108,Model Status,Infeasible,N/A
109,Model Status,Infeasible,N/A
110,Model Status,Infeasible,N/A
111,"x[0,0,16]",2.2624000888440916,122.11368686649968
111,"x[0,0,17]",3.190969027950832,122.11368686649968
111,"x[0,0,18]",1.2307737367038067,122.11368686649968
111,"x[0,0,19]",0.5531025971044414,122.11368686649968
111,"x[0,0,20]",0.3550782104868019,122.11368686649968
111,"x[0,0,21]",0.19119595949289225,122.11368686649968
111,"x[0,0,22]",0.0682842712474619,122.11368686649968
111,"e[0,0,0]",2.4902873974709223,122.11368686649968
111,"e[0,0,1]",2.2384726446415253,122.11368686649968
111,"e[0,0,2]",2.181560754241639,122.11368686649968
111,"e[0,0,3]",2.0548045072528778,122.11368686649968
111,"e[0,0,4]",1.91008837611859,122.11368686649968
111,"e[0,0,5]",1.9426964568671483,122.11368686649968
111,"e[0,0,6]",1.756681890081289,122.11368686649968
111,"e[0,0,7]",1.72855974505633,122.11368686649968
111,"e[0,0,8]",1.796732028156812,122.11368686649968
111,"e[0,0,9]",1.80471042717574,122.11368686649968
111,"e[0,0,10]",1.8852372845268803,122.11368686649968
111,"e[0,0,11]",1.9543206379373448,122.11368686649968
111,"e[0,0,12]",2.170916924611182,122.11368686649968
111,"e[0,0,13]",2.317953730868201,122.11368686649968
111,"e[0,0,14]",2.573133819095406,122.11368686649968
111,"e[0,0,15]",2.6433924861220985,122.11368686649968
111,"e[0,0,16]",0.8291928396275674,122.11368686649968
111,"e[0,0,18]",1.905796139808572,122.11368686649968
111,"e[0,0,19]",2.4628130408555995,122.11368686649968
111,"e[0,0,20]",2.738508522664333,122.11368686649968
111,"e[0,0,21]",2.619124454977831,122.11368686649968
111,"e[0,0,22]",2.490120618388358,122.11368686649968
111,"e[0,0,23]",2.32013613847736,122.11368686649968
111,"y[0,0,0]",1.0,122.11368686649968
111,"y[0,0,1]",1.0,122.11368686649968
111,"y[0,0,2]",1.0,122.11368686649968
111,"y[0,0,3]",1.0,122.11368686649968
111,"y[0,0,4]",1.0,122.11368686649968
111,"y[0,0,5]",1.0,122.11368686649968
111,"y[0,0,6]",1.0,122.11368686649968
111,"y[0,0,7]",1.0,122.11368686649968
111,"y[0,0,8]",1.0,122.11368686649968
111,"y[0,0,9]",1.0,122.11368686649968
111,"y[0,0,10]",1.0,122.11368686649968
111,"y[0,0,11]",1.0,122.11368686649968
111,"y[0,0,12]",1.0,122.11368686649968
111,"y[0,0,13]",1.0,122.11368686649968
111,"y[0,0,14]",1.0,122.11368686649968
111,"y[0,0,15]",1.0,122.11368686649968
111,"y[0,0,16]",1.0,122.11368686649968
111,"y[0,0,17]",1.0,122.11368686649968
111,"y[0,0,18]",1.0,122.11368686649968
111,"y[0,0,19]",1.0,122.11368686649968
111,"y[0,0,20]",1.0,122.11368686649968
111,"y[0,0,21]",1.0,122.11368686649968
111,"y[0,0,22]",1.0,122.11368686649968
111,"y[0,0,23]",1.0,122.11368686649968
111,I[11],0.0819411254969542,122.11368686649968
111,I[12],0.1638822509939084,122.11368686649968
111,I[13],0.5053036072312179,122.11368686649968
111,I[14],0.9559797974644666,122.11368686649968
111,I[15],2.616258151526268,122.11368686649968
111,I[16],3.394698843747335,122.11368686649968
111,I[17],1.8970825928748167,122.11368686649968
111,Model Status,Infeasible,N/A
112,"x[0,0,13]",0.024685973377386095,18.767637052034456
112,"x[0,0,14]",0.8632337514837647,18.767637052034456
112,"x[0,0,15]",0.9216755406674072,18.767637052034456
112,"x[0,0,16]",1.383392420797926,18.767637052034456
112,"x[0,0,17]",1.4717125477178252,18.767637052034456
112,"x[0,0,18]",1.4275619087694138,18.767637052034456
112,"x[0,0,19]",1.2730665689101328,18.767637052034456
112,"x[0,0,20]",1.0635327801711396,18.767637052034456
112,"x[0,0,21]",1.071220753997134,18.767637052034456
112,"x[0,0,22]",0.2799655121145938,18.767637052034456
112,"e[0,0,0]",0.5812108489574545,18.767637052034456
112,"e[0,0,1]",0.5023669664407688,18.767637052034456
112,"e[0,0,2]",0.5571610015397108,18.767637052034456
112,"e[0,0,3]",0.5085905489774647,18.767637052034456
112,"e[0,0,4]",0.412064483292003,18.767637052034456
112,"e[0,0,5]",0.4781880507927942,18.767637052034456
112,"e[0,0,6]",0.3322539543240188,18.767637052034456
112,"e[0,0,7]",0.3165578966506696,18.767637052034456
112,"e[0,0,8]",0.3868672973902375,18.767637052034456
112,"e[0,0,9]",0.3756693656418033,18.767637052034456
112,"e[0,0,10]",0.4236281387106652,18.767637052034456
112,"e[0,0,11]",0.4408152777792272,18.767637052034456
112,"e[0,0,12]",0.5852361222322501,18.767637052034456
112,"e[0,0,13]",0.639516223253393,18.767637052034456
112,"e[0,0,20]",0.29550920529233315,18.767637052034456
112,"e[0,0,22]",0.6221196329625351,18.767637052034456
112,"e[0,0,23]",0.7122589128045622,18.767637052034456
112,"y[0,0,0]",1.0,18.767637052034456
112,"y[0,0,1]",1.0,18.767637052034456
112,"y[0,0,2]",1.0,18.767637052034456
112,"y[0,0,3]",1.0,18.767637052034456
112,"y[0,0,4]",1.0,18.767637052034456
112,"y[0,0,5]",1.0,18.767637052034456
112,"y[0,0,6]",1.0,18.767637052034456
112,"y[0,0,7]",1.0,18.767637052034456
112,"y[0,0,8]",1.0,18.767637052034456
112,"y[0,0,9]",1.0,18.767637052034456
112,"y[0,0,10]",1.0,18.767637052034456
112,"y[0,0,11]",1.0,18.767637052034456
